Dep. Josué Neto;http://www.ale.am.gov.br/wp-content/uploads/2017/11/JOSUe-NETO.pdf;2017;Outubro
Dep. Luiz Castro;http://www.ale.am.gov.br/wp-content/uploads/2017/11/LUIZ-CASTRO.pdf;2017;Outubro
Dep. Mario Bastos;http://www.ale.am.gov.br/wp-content/uploads/2017/11/MARIO-BASTOS-DOS-SANTOS.pdf;2017;Outubro
Dep. Orlando Cidade;http://www.ale.am.gov.br/wp-content/uploads/2017/11/ORLANDO-CIDADE.pdf;2017;Outubro
Dep. Platiny Soares;http://www.ale.am.gov.br/wp-content/uploads/2017/11/PLATINY-SOARES.pdf;2017;Outubro
Dep. Ricardo Nicolau;http://www.ale.am.gov.br/wp-content/uploads/2017/11/RICARDO-NICOLAU.pdf;2017;Outubro
Dep. Sabá Reis;http://www.ale.am.gov.br/wp-content/uploads/2017/11/SABa-REIS.pdf;2017;Outubro
Dep. Serafim Corrêa;http://www.ale.am.gov.br/wp-content/uploads/2017/11/SERAFIM-CORREA.pdf;2017;Outubro
Dep. Sinésio Campos;http://www.ale.am.gov.br/wp-content/uploads/2017/11/SINeSIO-CAMPOS.pdf;2017;Outubro
Dep. Vicente Lopes;http://www.ale.am.gov.br/wp-content/uploads/2017/11/VICENTE-LOPES.pdf;2017;Outubro
Dep.Francisco Souza;http://www.ale.am.gov.br/wp-content/uploads/2017/11/FRANCISCO-SOUZA.pdf;2017;Outubro
Dep.Wanderley Dallas;http://www.ale.am.gov.br/wp-content/uploads/2017/11/WANDERLEY-DALLAS.pdf;2017;Outubro
acumuladas;http://www.ale.am.gov.br/wp-content/uploads/2018/01/acumuladas.pdf;2017;Novembro
Dep. Abdala Fraxe;http://www.ale.am.gov.br/wp-content/uploads/2017/12/abdala.pdf;2017;Novembro
Dep. Adjuto Afonso;http://www.ale.am.gov.br/wp-content/uploads/2017/12/adjuto.pdf;2017;Novembro
Dep. Alcimar Maciel;http://www.ale.am.gov.br/wp-content/uploads/2017/12/Alcimar.pdf;2017;Novembro
Dep. Alessandra Campêlo;http://www.ale.am.gov.br/wp-content/uploads/2017/12/alessandra.pdf;2017;Novembro
Dep. Augusto Ferraz;http://www.ale.am.gov.br/wp-content/uploads/2017/12/Augusto-Ferraz.pdf;2017;Novembro
Dep. Belarmino Lins;http://www.ale.am.gov.br/wp-content/uploads/2017/12/belarmino.pdf;2017;Novembro
Dep. David Almeida;http://www.ale.am.gov.br/wp-content/uploads/2017/12/David.pdf;2017;Novembro
Dep. Dermilson Chagas;http://www.ale.am.gov.br/wp-content/uploads/2017/12/Dermilson.pdf;2017;Novembro
Dep. Francisco Gomes;http://www.ale.am.gov.br/wp-content/uploads/2017/12/Francisco-Gomes.pdf;2017;Novembro
Dep. Francisco Souza;http://www.ale.am.gov.br/wp-content/uploads/2017/12/Francisco-Souza.pdf;2017;Novembro
Dep. José Ricardo;http://www.ale.am.gov.br/wp-content/uploads/2017/12/Jose-Ricardo.pdf;2017;Novembro
Dep. Josué Neto;http://www.ale.am.gov.br/wp-content/uploads/2017/12/Josue-Neto.pdf;2017;Novembro
Dep. Mario Bastos;http://www.ale.am.gov.br/wp-content/uploads/2017/12/Mario-Bastos.pdf;2017;Novembro
Dep. Orlando Cidade;http://www.ale.am.gov.br/wp-content/uploads/2017/12/orlando-Cidade.pdf;2017;Novembro
Dep. Platiny Soares;http://www.ale.am.gov.br/wp-content/uploads/2017/12/Platiny.pdf;2017;Novembro
Dep. Ricardo Nicolau;http://www.ale.am.gov.br/wp-content/uploads/2017/12/Ricardo-Nicolau.pdf;2017;Novembro
Dep. Sabá Reis;http://www.ale.am.gov.br/wp-content/uploads/2017/12/Saba-Reis.pdf;2017;Novembro
Dep. Serafim Corrêa;http://www.ale.am.gov.br/wp-content/uploads/2017/12/Serafim-Correa.pdf;2017;Novembro
Dep. Sinésio Campos;http://www.ale.am.gov.br/wp-content/uploads/2017/12/Sinesio-Campos.pdf;2017;Novembro
Dep. Vicente Lopes;http://www.ale.am.gov.br/wp-content/uploads/2017/12/Vicente-Lopes.pdf;2017;Novembro
Dep.Carlos Alberto;http://www.ale.am.gov.br/wp-content/uploads/2017/12/Carlos-Alberto.pdf;2017;Novembro
Dep.Donmarques de Mendonça;http://www.ale.am.gov.br/wp-content/uploads/2017/12/Donmarques.pdf;2017;Novembro
Dep.Luiz Castro;http://www.ale.am.gov.br/wp-content/uploads/2017/12/Luiz-Castro.pdf;2017;Novembro
Dep.Wanderley Dallas;http://www.ale.am.gov.br/wp-content/uploads/2017/12/Wanderley-Dallas.pdf;2017;Novembro
acumuladas;http://www.ale.am.gov.br/wp-content/uploads/2018/02/ACUMULADAS.pdf;2017;Dezembro
Dep. Abdala Fraxe;http://www.ale.am.gov.br/wp-content/uploads/2018/01/ABDALA.pdf;2017;Dezembro
Dep. Adjuto Afonso;http://www.ale.am.gov.br/wp-content/uploads/2018/01/ADJUTO.pdf;2017;Dezembro
Dep. Alcimar Maciel;http://www.ale.am.gov.br/wp-content/uploads/2018/01/ALCIMAR-MACIEL.pdf;2017;Dezembro
Dep. Alessandra Campêlo;http://www.ale.am.gov.br/wp-content/uploads/2018/01/ALESSANDRA-CAMPeLO.pdf;2017;Dezembro
Dep. Augusto Ferraz;http://www.ale.am.gov.br/wp-content/uploads/2018/01/AUGUSTO-FERRAZ.pdf;2017;Dezembro
Dep. Belarmino Lins;http://www.ale.am.gov.br/wp-content/uploads/2018/01/BELARMINO.pdf;2017;Dezembro
Dep. Carlo Alberto;http://www.ale.am.gov.br/wp-content/uploads/2018/01/CARLOS-ALBERTO.pdf;2017;Dezembro
Dep. David Almeida;http://www.ale.am.gov.br/wp-content/uploads/2018/01/DAVID.pdf;2017;Dezembro
Dep. Dermilson Chagas;http://www.ale.am.gov.br/wp-content/uploads/2018/01/DERMILSON.pdf;2017;Dezembro
Dep. Francisco Gomes;http://www.ale.am.gov.br/wp-content/uploads/2018/02/FRANCISCO-GOMES.pdf;2017;Dezembro
Dep. Francisco Souza;http://www.ale.am.gov.br/wp-content/uploads/2018/01/FRANCISCO-SOUZA-1.pdf;2017;Dezembro
Dep. José Ricardo;http://www.ale.am.gov.br/wp-content/uploads/2018/01/JOSe-RICARDO.pdf;2017;Dezembro
Dep. Josué Neto;http://www.ale.am.gov.br/wp-content/uploads/2018/01/JOSUe-NETO.pdf;2017;Dezembro
Dep. Mário Bastos;http://www.ale.am.gov.br/wp-content/uploads/2018/01/MARIO-BASTOS.pdf;2017;Dezembro
Dep. Orlando Cidade;http://www.ale.am.gov.br/wp-content/uploads/2018/01/ORLANDO-CIDADE.pdf;2017;Dezembro
Dep. Platiny Soares;http://www.ale.am.gov.br/wp-content/uploads/2018/01/PLATINY.pdf;2017;Dezembro
Dep. Ricardo Nicolau;http://www.ale.am.gov.br/wp-content/uploads/2018/01/RICARDO-NICOLAU.pdf;2017;Dezembro
Dep. Sabá Reis;http://www.ale.am.gov.br/wp-content/uploads/2018/01/SABa-REIS.pdf;2017;Dezembro
Dep. Serafim Corrêa;http://www.ale.am.gov.br/wp-content/uploads/2018/01/SERAFIM.pdf;2017;Dezembro
Dep. Sinésio Campos;http://www.ale.am.gov.br/wp-content/uploads/2018/01/SINESIO.pdf;2017;Dezembro
Dep. Vicente Lopes;http://www.ale.am.gov.br/wp-content/uploads/2018/01/VICENTE-LOPES.pdf;2017;Dezembro
Dep. Wanderley Dallas;http://www.ale.am.gov.br/wp-content/uploads/2018/01/WANDERLEY-DALLAS.pdf;2017;Dezembro
Dep.Donmarques;http://www.ale.am.gov.br/wp-content/uploads/2018/01/DONMARQUES.pdf;2017;Dezembro
Dep.Luiz Castro;http://www.ale.am.gov.br/wp-content/uploads/2018/01/LUIZ-CASTRO.pdf;2017;Dezembro
